pathway_id,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
R-HSA-199418,Negative regulation of the PI3K/AKT network,0.2058244785517513,0.32974638328272904,0.042221575978430986,0.28843372104504184,1.1601737138215051,70,HGF;TGFA;PIK3AP1;KL;PTEN;IRS2;EGF;PHLPP2;PIP5K1B;PPP2R5A;PIK3CB;MYD88;IER3;IL1RAP;FLT3;PIK3CA;RAC2;PHLPP1;VAV1;STRN;RAC1;GRB2;PIK3CD;RHOG;PPP2CA;MAPK1;GAB2;MAPK3;GAB1;INSR;IRAK4;HBEGF
R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",0.20726915520628683,0.32974638328272904,0.04201988104079432,0.29492294026677823,1.1637038828348956,63,HGF;TGFA;PIK3AP1;KL;IRS2;EGF;PIP5K1B;PPP2R5A;PIK3CB;MYD88;IER3;IL1RAP;FLT3;PIK3CA;RAC2;VAV1;STRN;RAC1;GRB2;PIK3CD;RHOG;PPP2CA;MAPK1;GAB2;MAPK3;GAB1;INSR;IRAK4;HBEGF
R-HSA-199220,Vitamin B5 (pantothenate) metabolism,0.21860189573459715,0.3400473933649289,0.04090124414488829,0.42516820781564724,1.2175112882139674,16,VNN1;VNN2;PDZD11
R-HSA-72163,mRNA Splicing - Major Pathway,0.23809523809523808,0.3582650656491977,0.040839020495323855,-0.2278255614700042,-1.0961532039508786,202,SNRPN;PPIL3;YJU2;U2AF1L4;GCFC2;TCERG1;POLR2D;UPF3B;SRRM1;MAGOHB;SRSF11;CHERP;YBX1;SNRPA1;HNRNPH1;LSM7;RBM25;PRPF4;SNRNP40;PUF60;PRPF31;PRPF8;LSM5;LUC7L3;FUS;PNN;CCAR1;SF3A2;U2SURP;LSM8;PRKRIP1;RNPS1;SNRNP200;MAGOH;SRSF5;PPWD1;PTBP1;ZMAT2;CWF19L2;BCAS2;WBP11;SNRPA;PPIL2;XAB2;SMU1;DDX46;NCBP1;SF3A3;GPATCH1;SNU13;SF3B3;SNRPD2;TXNL4A;PPIH;DHX38;SNRPG;NCBP2;EFTUD2;RBMX;SRSF6;POLR2A;POLR2G;SNRPE;PCBP2;CACTIN;NSRP1;HNRNPD;SNRPB;HNRNPL;LSM3;PLRG1;HTATSF1;PRPF6;SNRPB2;SNRPD1;RBM17;SNIP1;SRSF10;CCDC12;HNRNPA1;USP39;SRRM2;MFAP1;PPP1R8;RBM8A;SNRPC;PPIE;CWC22;RBM10;PRPF19;SNRPD3
R-HSA-109606,Intrinsic Pathway for Apoptosis,0.24736318407960198,0.3582650656491977,0.03830169029097856,0.30845277800672954,1.143303693004652,47,E2F1;CASP7;BBC3;CARD8;YWHAH;BAK1;APAF1;CASP8;GSDMD;YWHAB;YWHAE;YWHAZ;YWHAG;TFDP2;STAT3;TFDP1;MAPK1;BID;DYNLL1;MAPK3
R-HSA-71291,Metabolism of amino acids and derivatives,0.2504280821917808,0.3582650656491977,0.039643181079781306,-0.21738750489455574,-1.0815109600602129,256,RPS4Y1;HDC;SERINC2;SARDH;SLC7A5;PPM1K;UBA52;MTR;OAZ1;RPS28;MRI1;MCCC1;IVD;AGMAT;FAH;SLC6A8;ASRGL1;MCCC2;RPL23A;SHMT1;RPL13;RPS23;ACADSB;SDSL;RPL18;RPS2;RPL37A;RPL10;HGD;RPS16;RPS10;RPL6;RPL28;RPS20;RPL4;RPS15;RPL14;NMRAL1;RPL18A;GAMT;SMOX;PYCR3;SLC25A15;GOT2;RPL9;RPL10A;RPS26;RPS6;RPS14;RPL13A;RPL34;RPL29;KYNU;RPSA;RPL7A;AIMP1;GLS;RPS13;CARNS1;RPL3;RPL12;RPL7;RIMKLB;RPL19;RPL35;RPS19;RPS25;AHCY;RPS29;RPS11;SLC36A4;ENOPH1;RPL37;QARS1;RPL36A;RPL22;RPS5;PSMB7;RPL15
R-HSA-1483206,Glycerophospholipid biosynthesis,0.25078554595443836,0.3582650656491977,0.037714737389993834,0.26719570642093426,1.1205938835220197,89,LPCAT2;PLD1;PLB1;PLBD1;GPAT3;STARD10;LPGAT1;PGS1;ABHD4;PCYT1A;PLA2G4A;AGPAT2;PISD;HADHB;MBOAT1;GPCPD1;PLA2G4C;ABHD3;LCLAT1;AGPAT4
R-HSA-1650814,Collagen biosynthesis and modifying enzymes,0.2748711850971066,0.38481965913594923,0.03595888093431051,0.37899592576966257,1.1472470758615099,20,PLOD2;COL9A3;PLOD1;COLGALT1
R-HSA-913531,Interferon Signaling,0.3311432325886991,0.45451031923939095,0.031178877509850666,0.21692376807011063,1.0468791654124932,221,FCGR1A;HSPA1A;HSPA1B;JAK2;MAP2K6;HLA-DQA2;TRIM25;SPHK1;IFITM1;IFITM3;RNASEL;NUP58;IFI35;HSPA8;IFI27;IFITM2;IFNGR1;NEDD4;CD44;TUBA1A;IFNGR2;TUBA4A;SAMHD1;PRKCD;PPP2R5A;MT2A;DUS2;SOCS1;CHUK;IRF7;UBC;HLA-DQB2;EIF4E3;IFI30;BST2;GBP2;EIF4G3;TUBB2A;UBE2L6;NUP50;OAS1;KPNB1;TYK2;TUBA1C;PTPN6;TRIM21;SP100;IFNAR2;IRF1;HSPA1L;IFNAR1;TUBB1;TUBB4B;DNAJC3;IRF2;RANBP2;FAAP20;UBE2E1;KPNA1;STAT3;PIAS1;PTAFR;TRIM3;EIF4E2;UBB;TRIM22;KPNA4;PPP2CA;MAPK1;EIF2S2;RAF1;PTPN1;NUP153;EIF4G2
R-HSA-2173796,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,0.3483598309519018,0.4689459262814063,0.031537744289367904,-0.30836918410883946,-1.066848746186539,33,E2F5;UBA52;RBL1;YBX1;CDK9;TGIF2;CCNT1;SMAD3
R-HSA-1169408,ISG15 antiviral mechanism,0.37926804334491926,0.49849131529165297,0.030235869309148223,-0.2534487436930858,-1.0348208418520095,71,HERC5;MX1;IFIT1;UBA52;NUP160;SEH1L;NUP210;PLCG1;NUP107;NUP188;NDC1;UBA7;NUP54;NUP205;NUP62;NUP85;ISG15;NUP93;NUP155
R-HSA-2467813,Separation of Sister Chromatids,0.38455044322498944,0.49849131529165297,0.03057026416197834,-0.21921621420385093,-1.0273634209138953,167,BUB1;BUB1B;CDCA8;MAD1L1;CENPK;INCENP;CENPP;UBA52;KNL1;CENPC;KIF18A;NUP160;SEH1L;RCC2;RANGAP1;HDAC8;PPP2R5B;NUP107;BUB3;ZWINT;PLK1;ZWILCH;CENPH;ANAPC1;SPC24;CENPT;SMC3;CDC23;SPDL1;ANAPC2;NDC80;NUP85;MIS12;KIF2C
R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis,0.39466235341690253,0.5022975407124214,0.029298835668140944,-0.26870399225502856,-1.0274605032206463,51,MEF2C;CAMK4;PPARA;POLG2;SSBP1;IDH2;CRTC1;MEF2D;CHD9;PPRC1;PPARGC1B;HDAC3;NRF1;TGS1;HCFC1;CRTC3
R-HSA-1483166,Synthesis of PA,0.4203155818540434,0.5253944773175543,0.027727471895081447,0.31698470415243035,1.0168999697965888,25,PLD1;GPAT3;PLA2G4A;AGPAT2;LCLAT1;AGPAT4
R-HSA-4090294,SUMOylation of intracellular receptors,0.4508568051999212,0.5536837958595524,0.026483277395066104,0.3265360068369445,1.0009449925626528,21,PPARG;HDAC4;VDR;PIAS3;RARA;NR1H2;NR3C1;PIAS1
R-HSA-168638,NOD1/2 Signaling Pathway,0.46043737574552684,0.5557002810721876,0.026282291075229322,0.28558730484340245,0.991911467033384,35,MAPK14;MAP2K6;CASP4;BIRC2;CHUK;UBC;CASP8;TAB2;CASP1
R-HSA-909733,Interferon alpha/beta signaling,0.4720031545741325,0.5600037427150725,0.025718975810978807,0.25088994500147543,0.9837769075283676,61,IFITM1;IFITM3;RNASEL;IFI35;IFI27;IFITM2;SAMHD1;SOCS1;IRF7;UBC;BST2;GBP2;OAS1;KPNB1;TYK2;PTPN6;IFNAR2;IRF1;IFNAR1;IRF2;KPNA1
R-HSA-204174,Regulation of pyruvate dehydrogenase (PDH) complex,0.5117352056168506,0.5970244065529924,0.02465637068534985,-0.35275914123934715,-0.9547324769792475,13,PDPR;PDP2;PDHA1;PDK2
R-HSA-2173795,Downregulation of SMAD2/3:SMAD4 transcriptional activity,0.5714285714285714,0.6557377049180327,0.02257677364115129,0.27842638212284593,0.9217653836157245,28,UBE2D1;TGIF1;NCOR2;NEDD4L;UBC;USP9X;UBE2D3;UBB;MAPK1;SNW1;MAPK3;SKIL
R-HSA-975634,Retinoid metabolism and transport,0.5878014749850509,0.6636468265960253,0.022311011740665875,0.33282752420810624,0.8946747506016669,13,PLB1;LDLR;LRP1
R-HSA-9013508,NOTCH3 Intracellular Domain Regulates Transcription,0.6447472353870458,0.7163858170967176,0.020723179186138828,0.3026507565337811,0.8666704275926217,16,PBX1;PLXND1;MAML3;RBPJ;NOTCH1;PTCRA;SNW1
R-HSA-3371453,Regulation of HSF1-mediated heat shock response,0.7390453834115805,0.8083308881064162,0.01851660422032741,0.21564080997186574,0.8566735593915838,65,HSPA1A;HSPA1B;HSPH1;NUP58;HSPA8;HSPA6;DNAJB1;HSPA5;HIKESHI;NUP50;DNAJB6;BAG4;YWHAE;HSPA1L;RANBP2;RPA1;MAPK1;NUP153;GSK3B;MAPK3;NUP214
R-HSA-186763,Downstream signal transduction,0.7522682445759369,0.8101350326202397,0.018375614133831947,0.2553950230927635,0.8027295554994348,23,STAT5B;NCK2;PIK3CB;PIK3CA;GRB2;STAT3
R-HSA-389661,Glyoxylate metabolism and glycine degradation,0.9308276689324271,0.9872414670495439,0.015458037970262545,0.27898135874289026,0.5959889184006073,6,DLD
R-HSA-5621575,CD209 (DC-SIGN) signaling,0.9530785982973669,0.9896376395609029,0.014975844309588768,0.20394119142219735,0.6028817107588784,18,PAK1;LYN
R-HSA-8854214,TBC/RABGAPs,0.9613622784305915,0.9896376395609029,0.014936909079245718,0.17911296576334423,0.6488144054757691,42,TBC1D2;RAB7A;TBC1D14;RAB6B;MAP1LC3B;RAB8B;RAB33B;RAB6A;RAB11A;RAB4A;TBC1D24;GABARAP;TSC1;RAB5A;OPTN;TBC1D10B;RAB5C;TBC1D15;RAB8A;SYTL1
R-HSA-1257604,PIP3 activates AKT signaling,0.98556159759985,0.9947379499052831,0.013708021245506624,0.15441071565136666,0.74329855361794706,215,HGF;TGFA;PHC2;PIK3AP1;PPARG;RNF146;TRIM27;KL;LAMTOR5;PTEN;IRS2;EGF;PHLPP2;NEDD4;PIP5K1B;AGO4;CDKN1B;PPP2R5A;CHUK;UBC;PIK3CB;MYD88;RRAGC;RRAGD;PSMD4;PSME3;IER3;IL1RAP;FLT3;PIK3CA;RAC2;PHLPP1;VAV1;PSMB6;PSMD9;STRN;LAMTOR2;RAC1;PSME4;GRB2;USP7;UBB;PSMA4;PIK3CD;RHOG;PPP2CA;MAPK1;GAB2;LAMTOR3;GSK3B;PSMB3;MAPK3;PSMD7;GAB1;PSMD2;PSMD6;INSR;PSMA7;RCOR1;IRAK4;PSMA5;HBEGF;MDM2;HDAC7;PSMD10;TRAT1;PSMB5;PSMA3
R-HSA-8878171,Transcriptional regulation by RUNX1,0.9947379499052831,0.9947379499052831,0.015242318374366329,-0.1478535695325615,-0.6954378954919337,170,PAX5;NFATC2;GATA2;THBS1;CBX2;UBA52;GATA3;SIN3A;SMARCD1;SMARCB1;TNRC6C;PRMT1;MOV10;KMT2A;MYB;CCND2;PTPN11;BLK;PRKCQ;AUTS2;AGO3;RING1
