pathway_id,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
R-HSA-447041,CHL1 interactions,0.025870646766169153,0.30238220661398885,0.1259529316386221,0.8024432975937399,1.5994696807128534,5,NRP1;ITGA1
R-HSA-166520,Signaling by NTRKs,0.02624806999485332,0.3046444148485805,0.11593164274902767,0.3478561147060998,1.4300270986684065,98,RALGDS;CDK5;DUSP3;SRC;RAC1;PTPRO;NAB2;STAT3;PCSK5;FOS;EGR1;ID3;ATF2;TRIB1;DUSP6;ATF1;PIK3CB;MAPK11;RALB;JUNB;NRAS;RAPGEF1;SGK1;IRS1;NAB1;CLTA;FOSB;MAPK14;RHOA;MAP2K1;DNM3;DNAL4
R-HSA-9856872,Malate-aspartate shuttle,0.026404605916219973,0.3046444148485805,0.12449997625338785,0.7183699908699736,1.6450725993034587,8,SLC25A13;SLC25A22;SLC25A11;GOT1;MDH2;GOT2
R-HSA-450341,Activation of the AP-1 family of transcription factors,0.026524148851939825,0.3046444148485805,0.12402652738165562,0.6893521091440485,1.6340328248207545,9,JUN;FOS;ATF2;MAPK11
R-HSA-446353,Cell-extracellular matrix interactions,0.026879626022594468,0.30695297072928285,0.12218443330405154,0.6107791454673562,1.6355487723320277,14,LIMS1;FLNA;PARVB;VASP;LIMS2;ACTB;ACTG1;TESK1
R-HSA-379724,tRNA Aminoacylation,0.0272975432211101,0.30953233237214545,0.11710688340940353,0.4462835486247868,1.5323790360654432,39,LARS2;PPA1;EARS2;TARS1;NARS2;YARS1;CARS1;VARS1;LARS1;RARS2;FARSB;AARS1;DARS1;TARS2;NARS1;AIMP2;GARS1;MARS1
R-HSA-2474795,Diseases associated with visual transduction,0.027728613569321534,0.30953233237214545,0.1208545616513039,-0.986159169550173,-1.3127858617764245,1,NAPEPLD
R-HSA-9675143,Diseases of the neuronal system,0.027728613569321534,0.30953233237214545,0.1208545616513039,-0.986159169550173,-1.3127858617764245,1,NAPEPLD
R-HSA-2453864,Retinoid cycle disease events,0.027728613569321534,0.30953233237214545,0.1208545616513039,-0.986159169550173,-1.3127858617764245,1,NAPEPLD
R-HSA-9679506,SARS-CoV Infections,0.02809415337889142,0.3118607975634483,0.10522822140432425,0.2640358542440544,1.2781321577076745,343,IRAK2;NFKBIA;NRP1;CTSL;SEC24A;JAK3;SDC2;TLR2;VAV1;STT3A;NFKB1;NUP62;RANBP2;IL1R1;COMT;EDEM2;IKBKE;TRAF3;CANX;DDOST;ANO8;SNRPB;JAK2;GEMIN4;IFIH1;RPN2;POM121;ATP1A1;SEC24D;RELA;HSPG2;IRAK1;CHMP2B;ST3GAL4;YWHAE;SIKE1;ZDHHC9;RIPK2;UBE2N;MGAT4A;HSP90AA1;ZCRB1;IFNAR1;NUP42;MTA2;SAP30;NFE2L2;VEGFA;KEAP1;SMAD3;GEMIN5;TKFC;UVRAG;MGAT1;BTK;NUP88;RPN1;FKBP4;FKBP1A;ANO6;NUP58;SMN1;STAT1;TPR;CHMP6;GEMIN2;IMPDH1;SIGMAR1;TLR8;PARP10;PHF21A;MBD3;PARP9;IKBKB;TRIM25;ATP1B3;IFNGR2;RAE1;VPS18;FUT8;UBC;PPIB;HLA-B;NMI;NUP188;TLR1;HLA-A;MGAT4B;SEC13;GEMIN6;ST6GALNAC2;G3BP1;NCK1;RPS19;PRMT1;NOD2;GALNT1;IRF7;NUP54;RB1;NDC1;GANAB;IFNGR1;CHMP4A;GEMIN8;ST6GALNAC3;NUP93;GPC2;ST3GAL2;RPS5;MAGT1;KPNA2
R-HSA-2132295,MHC class II antigen presentation,0.028905712319339298,0.31762880162420437,0.11053470074733461,0.34791681013710596,1.4258859050981754,96,CTSL;SEC24A;CTSC;AP1B1;CTSD;HLA-DRA;CTSH;CANX;TUBA1C;SEC24D;HLA-DRB1;TUBB6;CAPZA2;CTSA;AP1S1;KIF3B;HLA-DQB1;AP1S2;LGMN;HLA-DOA;AP1G1;DCTN6;CTSF
R-HSA-4641262,Disassembly of the destruction complex and recruitment of AXIN to the membrane,0.028933474128827876,0.31762880162420437,0.12263739117792115,-0.48196581448536124,-1.5450663241849174,24,FRAT2;FRAT1;LRP6;CSNK1A1;GSK3B;APC;AXIN1;PPP2R5C;DVL1;FZD5;PPP2R5A
R-HSA-1059683,Interleukin-6 signaling,0.029348040181209376,0.3204096474728738,0.11750648185672236,0.6649140465276296,1.621852563617944,10,SOCS3;JAK2;STAT3;STAT1;IL6ST
R-HSA-8939243,RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known,0.02968542312804608,0.3223220533083473,0.12402652738165562,-0.4272926106448151,-1.5119052143218936,36,SMARCD3;CBX8;ACTL6A;AUTS2;SCMH1;SMARCA4;SMARCA2;ARID1B;PHC2;SMARCE1;SMARCC2;CBX6;EP300;PBRM1;SMARCB1;ARID2
R-HSA-9845614,Sphingolipid catabolism,0.030729579698651862,0.3318460590283764,0.11516714100944504,0.7546751718478469,1.5830492523377988,6,ACER3;ALDH3B1;SGPL1
R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,0.031131221719457012,0.33436614895438427,0.10921584776585129,0.39823442790367225,1.4743879034494718,56,MYO10;VAV1;CYFIP1;FCGR3A;MYO1C;RAC1;HSP90AA1;FCGR1A;ACTB;CFL1;BTK;ACTG1;ELMO2;NCKAP1L;NCKAP1
R-HSA-2514853,Condensation of Prometaphase Chromosomes,0.03142104196229475,0.33566457193053584,0.11516714100944504,-0.6217413681207209,-1.596031632812466,11,CDK1;NCAPD2;NCAPH;SMC2;SMC4
R-HSA-2299718,Condensation of Prophase Chromosomes,0.03182011030971574,0.33810994216794205,0.11710688340940353,-0.45639782990016464,-1.5256704333273918,28,CDK1;MCPH1;KMT5A;H2AX;NCAPG2;H2AC6;H2AJ;SMC2;SMC4;H3-3A;H2BC21;PLK1;H2BC4;H3C10
R-HSA-8848584,Wax and plasmalogen biosynthesis,0.03214142225793491,0.3397074788644504,0.11331886898505378,-0.7757337363707253,-1.5435235756381314,5,FAR2;FAR1;DHRS7B;GNPAT
R-HSA-9839383,TGFBR3 PTM regulation,0.033847980997624705,0.3542954293356002,0.10954123067857044,0.6787303982116041,1.6088552354739656,9,MMP14;TIMP1;TGFBR3;NCSTN
R-HSA-9828211,"Regulation of TBK1, IKKε-mediated activation of IRF3, IRF7 upon TLR3 ligation",0.0338782745715974,0.3542954293356002,0.10921584776585129,0.6570286893920929,1.6026186690234463,10,TICAM1;IKBKE;TRAF3;TANK
R-HSA-73887,Death Receptor Signaling,0.034395973154362415,0.3549599019397677,0.09984836831684389,0.3201712055533743,1.3705833994740733,126,NFKBIA;FAS;UBE2D1;VAV1;TNFAIP3;SMPD2;TRAF1;NFKB1;IKBKE;XIAP;ARHGEF40;RAC1;BIRC3;ARHGDIA;RELA;RBCK1;IRAK1;YWHAE;RIPK2;TNFRSF10D;RTN4;MIB2;ADAM17;SPATA2;PLEKHG2;SPPL2A;CFLAR;NCSTN;SQSTM1;AATF
R-HSA-3000171,Non-integrin membrane-ECM interactions,0.03459605720912254,0.3549599019397677,0.10701482812120706,0.5506049313811808,1.574914861059795,18,SDC2;THBS1;ITGAV;ITGB5;HSPG2;ITGA6;DDR1
R-HSA-9857377,Regulation of MITF-M-dependent genes involved in lysosome biogenesis and autophagy,0.034720852239100417,0.3549599019397677,0.1079420850949291,0.6375450214513508,1.5942522046766963,11,MITF;ATP6V1C1
R-HSA-2408508,"Metabolism of ingested SeMet, Sec, MeSec into H2Se",0.03485309017223911,0.3549599019397677,0.10921584776585129,0.9277728482697427,1.4312429613168538,2,HNMT;AHCY
R-HSA-435354,Zinc transporters,0.034941433392892594,0.3549599019397677,0.1079420850949291,0.7007911454307993,1.604816913059724,8,SLC39A8;SLC30A1;SLC39A6
R-HSA-4755510,SUMOylation of immune response proteins,0.03525954946131244,0.3549599019397677,0.10671088925962559,0.6209692771617322,1.5954975660351869,12,NFKBIA;NFKB2;IKBKE;RELA
R-HSA-5607764,CLEC7A (Dectin-1) signaling,0.03534053868588094,0.3549599019397677,0.09960004885309227,0.34082892306626283,1.4011385035060266,98,IL1B;NFKBIA;UBE2D1;NFKB1;NFKB2;PRKCD;RELB;SRC
R-HSA-156580,Phase II - Conjugation of compounds,0.03537094141120987,0.3549599019397677,0.10243522735019109,0.4155546185400913,1.4759041564178985,45,PAPSS2;TPMT;COMT;AKR1A1;CNDP2;PAPSS1;CHAC2;AHCY;MTRR;UGP2;UGDH;GSTZ1;ABHD14B
R-HSA-9711097,Cellular response to starvation,0.03556116015132409,0.35507550362151236,0.1208545616513039,-0.2914474942632192,-1.338671339714706,140,FNIP1;RPL41;RPS25;CASTOR2;RPS27;RPL11;RPL37;RPS27L;WDR59;RPS29;RPS24;RPS20;RPL31;RPL34;RPS23;EIF2S2;RPL38;RPL30;RPS7;SESN2;RPL39;RPS12;RPS21;SZT2;RPS26;RPL26;ITFG2;RPL21;RPL9;RPL35A;RPL7;RPL35;RPS17;RPL36AL;RPL24;RPL23;UBA52;RRAGD;RPS27A;RPL12;RPL32;RPLP1;RPS11;RPL6;RPL15;RPTOR;RPS15A;FAU;RPL27A
R-HSA-196299,Beta-catenin phosphorylation cascade,0.03681489141675284,0.3657559462254395,0.1073213162511205,-0.5299624471939955,-1.5448092354025937,17,FRAT2;FRAT1;CSNK1A1;GSK3B;APC;AXIN1;PPP2R5C;PPP2R5A
R-HSA-3134963,DEx/H-box helicases activate type I IFN and inflammatory cytokines production,0.03750997605746209,0.37053828985017395,0.10436705304552474,0.7170616253600626,1.5776858457265324,7,NFKB1;NFKB2;RELA
R-HSA-9820960,Respiratory syncytial virus (RSV) attachment and entry,0.03766921718658034,0.37053828985017395,0.10325026070418941,0.6028521006350124,1.5787131839175805,13,SDC2;CD14;HSPG2;LY96;CX3CR1;RAB5C;TLR4
