pathway_id,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
R-HSA-68616,Assembly of the ORC complex at the origin of replication,0.008577117475876857,0.3196094427165655,0.19311396334681513,0.5740904183188698,1.675755997659552,23,H3C6;H2BC5;H2BC12;H4C8;H2BC4;H2BC21;H3-3B;H2AC6
R-HSA-449147,Signaling by Interleukins,0.008717445788384003,0.3196094427165655,0.1611591456616824,0.3047307755916616,1.346906770893453,348,CCL3L3;H3C6;FOS;CEBPD;CCL3;CXCL1;PTGS2;CXCL8;IRS2;JUNB;IL1R1;HMOX1;IKBIP;IL1R2;TBK1;FPR1;PTAFR;PTK2B;SQSTM1;IL1RN;UBC;TALDO1;GAB2;TNFRSF1A;RPS6KA5;PELI3;OSM;N4BP1;FCER2;PELI1;AGER;TOLLIP;SMAD3;CCR1;NFKB2;IL2RG;BCL6;CCL4;BATF;CASP8;TNFRSF1B;PSMB9;AKT1;MCL1;ITGB2;MAP2K4;PITPNA;CSF1;MAPK3;SKP1;CSF2RB;S100A12;PIK3CB;STXBP2;INPP5D;ALOX15;LYN;TYK2;IL15RA;ATF1;NFKBIB;MAP3K8;MAP3K3;RAPGEF1;HIF1A;SOCS2;CD86;NFKBIA;TGFB1;NKIRAS2;RPS6KA1;LGALS9;STX3;CSF1R;TRAF2;GSTO1;CSF3R;SYK;PTPN6;F13A1;VEGFA;MYD88;JUN;PSMF1;AIP;POMC;NOD2;PRKACA;CREB1;IL13RA1;CCR5;STX4;RPS6KA2;PSMD9;STAT3;MAPK7;ITGAM;PPP2CA;TRAF6;STAT4;PTPN23;LCP1;SHC1;MEF2C;SOCS3;CAPZA1;IL12RB2;IL27RA;MAPK14;GRB2;UBA52;NKIRAS1;VIM;YWHAZ;CCL5;CBL;TIMP1;PTPN18;FN1;SOS1;PTPN9;MSN;JAK1;MAPKAPK3;MAPKAPK2;IL6R;IL1RAP;STAT5B;HMGB1
R-HSA-9845323,Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs),0.008833426808749299,0.3196094427165655,0.18191499890750512,0.4684672091574957,1.6121915712715458,50,H3C6;SMARCD3;SPOCD1;H2BC5;H2BC12;H4C8;H2BC4;H2BC21;H3-3B;H2AC6;GATAD2A
R-HSA-69206,G1/S Transition,0.009056308044158478,0.3218223751406316,0.3807304007227924,-0.30958955227898405,-1.446885400098077,118,TYMS;TK1;MCM8;DHFR;PRIM1;CCNA2;PRIM2;MCM4;MCM3;MCM6;PSMB10;MYC;TFDP2;TFDP1;CDT1;PSMA6;ORC1;AKT2;PSMD1;CDKN1A;POLA2;PSME2;FBXO5;RRM2;CUL1;PCNA;POLE3;PSMC5
R-HSA-1640170,Cell Cycle,0.00936207412633099,0.32685135984909947,0.3807304007227924,-0.21466704678522083,-1.1912417347241495,565,HSP90AA1;TYMS;CENPU;E2F2;ESPL1;TK1;MCM8;MAD1L1;DHFR;CDC20;MYBL2;PTTG1;BARD1;PRIM1;SPC24;DYNLL1;SMC2;TPX2;CDCA8;CCNA2;NEK2;KIF2C;SGO2;CCNB2;PRIM2;MCM4;BLM;AURKA;WRN;SKA2;TUBB1;MZT2A;TUBGCP5;LPIN1;MCM3;SYNE1;CENPQ;SEH1L;PPP2R5E;CCND2;MLH3;BUB1B;ANAPC1;MCM6;PSMB10;GINS4;RAE1;TUBG2;LPIN2;CENPH;BIRC5;MYC;CDKN2D;NUP54;TERF2IP;NCAPG2;MLH1;CENPO;GTSE1;PRKAR2B;TFDP2;RMI2;SFI1;SRC;TFDP1;GAR1;DKC1;RFC5;DYNLL2;CDT1;PSMA6;ALMS1;ORC1;CEP78;AKT2;HAUS1;PSMD1;H2AZ2;HJURP;CDKN1A;POLA2;POM121;HSP90AB1;PSME2;KNTC1;ANAPC15;FOXM1;CDKN2C;CDC23;MRE11;NSD2;FBXO5;CDC16;RRM2;PSME4;MZT2B;CEP250;NEK9;HAUS4;TUBB4B;RFC1;AAAS;YWHAB;CUL1;PCNA;CENPF;SYNE2;POLE3;AKAP9;PSMC5;NCAPD3;TOPBP1;POLR2F;NCAPG;MDM4;ATR;NUP42;ATM;GMNN;RAD1;POLR2K;ZWILCH;HMMR;NUP205;RFC3;EML4;BRCA2;LIG1;ANAPC2;RBL1;NUP43;NUP93;UBE2S;POLD1;CHTF18;NPM1;VRK1;NEK6;CDK1
R-HSA-9614657,FOXO-mediated transcription of cell death genes,0.010047846889952153,0.344745091569048,0.18191499890750512,0.6334482252244131,1.683724819162321,16,DDIT3;BBC3;CREBBP;BCL6;CITED2;NFYC;EP300;NFYA;PINK1
R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,0.010378057820607857,0.35003957733914637,0.15722006939374256,0.3698177928165376,1.4858693462760386,131,FOS;CD14;IKBIP;CD180;TBK1;TLR2;UBE2D1;IRF7;LY96;UBC;TLR4;RPS6KA5;PELI3;N4BP1;PELI1;S100A9;PLCG2;AGER;BIRC3;NFKB2;CASP8;SARM1;LY86;ITGB2;MAP2K4;MAPK3;SKP1;S100A12;TLR6;ATF1;NFKBIB;MAP3K8;NFKBIA;NKIRAS2;RPS6KA1;TRAF2;IRF3;MYD88;JUN;OPTN;NOD2;CREB1;UBE2D2;RPS6KA2;MAPK7;ITGAM;PPP2CA;UBE2D3;TRAF6;RIPK1;MEF2C;ECSIT;MAPK14;UBA52;NKIRAS1
R-HSA-69186,Lagging Strand Synthesis,0.010586552217453506,0.35112064854554126,0.23835292164691088,-0.5464592390946492,-1.723472535642602,20,PRIM1;PRIM2;RFC5;POLA2;RFC1;PCNA;RFC3;LIG1;POLD1
R-HSA-9768919,NPAS4 regulates expression of target genes,0.011120064464141821,0.3534426617725416,0.17371321926215616,0.6804269546119244,1.6858565506205685,12,FOS;CDK5R1;BMAL1;NAMPT;CREBBP;MAPK3;MDM2
R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,0.01118939079983423,0.3534426617725416,0.27986565266193214,-0.334058138313361,-1.4725999066031095,84,CENPU;MAD1L1;CDC20;SPC24;DYNLL1;CDCA8;KIF2C;SGO2;SKA2;CENPQ;SEH1L;PPP2R5E;BUB1B;CENPH;BIRC5;CENPO
