pathway_id,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
R-HSA-195258,RHO GTPase Effectors,2.479301774525483e-4,0.0015777374928798529,0.49849310876659025,0.3462036520516506,1.615844418916493,234,S100A8;S100A9;MAPK14;TUBA1A;PRKCD;LIMK2;FMNL2;NCF4;RHOG;CYFIP1;NCF2;MYL12A;H3C6;B9D2;ARPC3;BTK;CFL1;IQGAP1;ROCK1;MYLK;ACTB;RAC2;CYBB;ARPC2;ARPC5;MYL9;PPP1R12A;TUBA4A;H2AC6;NCKAP1L;MAPRE1;ACTR2;WAS;SGO2;GRB2;WASF1;CDC42;TUBB1;RHOA;H2BC21;YWHAZ;PPP2R5A;ACTR3;SGO1;MAPK3;DLG4;DIAPH2;H3-3B;CENPE;MYL12B;CYBA;YWHAB;FMNL1;MYL6;NCF1;CLIP1;MRTFA;YWHAE;LIMK1;ARPC1A;ARPC4
R-HSA-9020702,Interleukin-1 signaling,2.7905830317272905e-4,0.0016278401018409194,0.49849310876659025,0.42823246414671595,1.8035962604558933,109,IL1R2;S100A12;MAP2K6;IRAK3;IL1RN;PELI3;TIFA;NFKBIA;MYD88;ALPK1;NOD2;PSMB3;N4BP1;UBC;IL1R1;UBB;IL1RAP;PSMF1;TOLLIP;MAP3K3;PSMA4;SKP1;CASP8;PSME3;PSMD4;PSMD12;NFKB1;PELI2;PSMD13;MAP2K1;TNIP2;PSMB8;PSMD1;IRAK4;CHUK;PSMC3;PSMB1;PSMB5;PSMD6;PSMC2;PSMA1;PSMD10;NLRC5;NLRX1;RBX1;NKIRAS2;PSMC1
R-HSA-388841,Costimulation by the CD28 family,0.0014293698522180169,0.007696606896558553,0.45505986738722953,-0.45663149689150756,-1.7878768140357553,60,CD247;PIK3R3;CD3E;CD3G;HLA-DRA;LCK;CD28;HLA-DPB1;TRIB3;HLA-DPA1;CD3D;THEM4;ICOS;PIK3R1;HLA-DQB2;CD4;RICTOR;BTLA;HLA-DRB1;CD86;AKT1;AKT3;PTPN11;MTOR;TNFRSF14
R-HSA-6802952,Signaling by BRAF and RAF1 fusions,0.0016683672267726443,0.008341836133863221,0.45505986738722953,0.47725166288951115,1.7940979901985716,57,FN1;APBB1IP;KSR1;PAPSS1;ARRB2;IQGAP1;ACTB;ITGA2B;VCL;VWF;ITGB3;TLN1;JAK2;MAPK3;AGTRAP;CSK;YWHAB;HRAS;LMNA;AP3B1
R-HSA-5673001,RAF/MAP kinase cascade,0.003469210754553339,0.016189650187915582,0.32635161099090676,0.32503207691571645,1.4785977574949802,190,HGF;FN1;KBTBD7;CSF2RA;APBB1IP;RASGRP4;KSR1;JAK3;TGFA;ARRB2;KL;PIK3CB;RASGRP3;IQGAP1;ACTB;ITGA2B;PSMB3;VCL;VWF;UBC;EGF;ITGB3;TLN1;LAMTOR2;UBB;SPRED2;GRB2;PSMF1;CSF2RB;JAK2;PPP2R5A;PSMA4;MAPK3;DLG4;FLT3;CSK;PDGFA;YWHAB;HRAS;PSME3;PSMD4;MRAS;PSMD12;BRAP;PSMD13;CALM2;MAP2K1;PSMB8;PSMD1;IRS2;CUL3;ACTG1;NRG1;PSMC3;IL3RA;PPP2CB;MAP3K11;FGFR1;PSMB1;LAMTOR3;PSMB5;PSMD6;GOLGA7;PSMC2;PSMA1;PSMD10;RAF1;RGL2;RASA2;NRAS;RBX1;HBEGF;DUSP1;PSMC1;ICMT;NF1
R-HSA-71291,Metabolism of amino acids and derivatives,0.00427771022694579,0.01871498224288783,0.40701791892395395,-0.2910993233058545,-1.4317999067474356,256,RPS4Y1;SLC7A5;PHGDH;RPLP2;ACADSB;RPS11;HDC;UBA52;GLS;RPS12;RPL14;ASRGL1;ODC1;RPL13;RPSA;RPL23A;MCCC2;MRI1;RPL18;TSTD1;RPL22;SLC6A8;MTR;RPS2;RPS20;RPS24;RPL34;RPS5;RPS28;RPLP1;RPS29;ALDH6A1;RPS15A;RPS26;RPL13A;RPS7;QDPR;RPS13;RPS14;RPL32;RPS16;CARNMT1;HIBADH;RPL28;RPS8;RPS15;RPL10;OAZ1;RPL36;RPL38;RIMKLB;RPLP0;RPL35;RPL26;RPS18;RPL37A;RPL5;RPL22L1;RPL31;PPM1K;RPL4;SMOX;RPS6;RPL18A;PSME1;RPL37;RPL35A;RPL30;RPS21;RPL6;RPL11;RPL10A;RPL3;AIMP1;ARG2;RPS23;RPL7A;RPS3;RPS19;FAU;RPL15;RPL24;RPL29;AMD1;IVD;NMRAL1;RPS27;RPL9;RPL23;RPS4X;AFMID;RPS27A;RPL19;RPS25;RPS3A;RPL27A;RPL8
R-HSA-4420097,VEGFA-VEGFR2 Pathway,0.009787928221859706,0.04030323385471643,0.19671002534624346,0.38343728949723865,1.5554258641714926,86,MAPK14;ELMO2;PRKCD;NCF4;JUP;CYFIP1;NCF2;PXN;PIK3CB;ROCK1;ACTB;NCK2;CYBB;ITGB3;NCKAP1L;PRKACA;SPHK1;WASF1;CDC42;HSP90AA1;RHOA;VAV1;MAPK13;CYBA;HRAS;NCF1;CTNNA1;CALM2;MAPKAPK3;CTNNB1;ROCK2;MAPKAPK2;PTK2B;MAPK11;ACTG1;AHCYL1
R-HSA-1234174,Cellular response to hypoxia,0.014732965009208104,0.05678131083711875,0.1611591456616824,0.39419364349977426,1.5344327115326943,68,PSMB3;UBC;UBB;PSMF1;PSMA4;UBE2D1;EGLN1;EGLN3;PSME3;PSMD4;PSMD12;PSMD13;PSMB8;PSMD1;EPAS1;HIF1AN;ELOC;PSMC3;HIF1A;PSMB1;PSMB5;PSMD6;PSMC2;PSMA1;PSMD10;LIMD1;RBX1;PSMC1;PSMC6;PSMA7;PSMA6;HIGD1A
R-HSA-211945,Phase I - Functionalization of compounds,0.015463917525773196,0.05678131083711875,0.16014698350927883,0.4467872956319935,1.5729068934029524,42,POR;CYP1B1;MAOA;CMBL;CES1;NQO2;TBXAS1;MTARC1;POMC;PTGS1
R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,0.016223231667748216,0.05678131083711875,0.14390961974585495,0.26681408004323115,1.3037165129731738,356,MMP9;HGF;MAPK14;FN1;ELMO2;MKNK1;PRKCD;MEF2A;ATP6V1C1;RALB;NEDD4;NCF4;LAMC1;JUP;CYFIP1;LYN;GRB10;RPS6KA1;NCF2;PXN;JAK3;PTPRJ;MEMO1;TGFA;KL;PIK3CB;PAG1;STAT5B;ROCK1;NRP1;ATP6V0E1;ADAM17;ACTB;NCK2;CYBB;ATP6V0D1;FES;UBC;NCSTN;PTPN6;EGF;ITGB3;NCKAP1L;UBB;SPRED2;TRIB1;ATP6AP1;GRB2;PRKACA;CTSD;SPHK1;WASF1;CDC42;RIT1;HSP90AA1;RHOA;DUSP3;CBL;JAK2;VAV1;GALNT3;RPS6KA3;TNS3;PTPN1;PDGFC;ATP6V1B2;EPS15;MAPK3;MAPK13;DLG4;FLT3;TCIRG1;CYBA;CSK;PDGFA;YWHAB;COL9A3;HRAS;COL24A1;NCF1;STAT3;STAT5A;DNM3;APH1B
R-HSA-8856828,Clathrin-mediated endocytosis,0.029169649248389405,0.09723216416129803,0.11225086897822098,0.32714299163704696,1.3877023773747041,114,HIP1;LDLR;TGFA;ARRB2;AGFG1;ARPC3;ACTB;SNX18;TOR1A;ARPC2;UBC;ARPC5;VAMP3;EGF;ACTR2;UBB;ITSN1;GRB2;UBQLN2;CBL;DAB2;ACTR3;EPS15;STON2;PICALM;DNM3;ARPC1A;ARPC4;TGOLN2;SCARB2;STAM2;NEDD8;GRK3;IGF2R;REPS2;ACTG1;COPS7A;CLTC;DNM2;ITSN2;GAPVD1;PACSIN2;CLTA;VAMP8;SH3KBP1;SYNJ1;HBEGF
R-HSA-3371568,Attenuation phase,0.03854647661112227,0.12010420409629897,0.10325026070418941,0.5855235954205668,1.5432410981291265,13,HSPA1A;HSPA1L;HSP90AA1;HSPA1B;HSBP1;DNAJB1
R-HSA-380108,Chemokine receptors bind chemokines,0.039462809917355374,0.12010420409629897,0.10352617950193847,-0.4618793068987597,-1.5043016342420252,27,CCL3L3;CXCL8;CCR3;CXCL1;CCL3;CXCR3;CCL4;CXCR4;CXCL10;CCL28
R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",0.04535315985130112,0.13060421176933673,0.09132129023052583,0.37013928755105174,1.419968340988347,63,HGF;RHOG;PIK3AP1;MYD88;TGFA;KL;PIK3CB;RAC2;EGF;IL1RAP;GRB2;VAV1;PIK3CD;PPP2R5A;MAPK3;FLT3;PDGFA
R-HSA-199220,Vitamin B5 (pantothenate) metabolism,0.046644361346191696,0.13060421176933673,0.09269614287411347,0.5424542233467823,1.5176814285167248,16,VNN1;VNN2;ENPP2;COASY;PPCS
R-HSA-196854,Metabolism of vitamins and cofactors,0.05735528412108338,0.14886218993511535,0.07890358414389557,0.3005464825848104,1.3027550106532886,132,VNN1;VNN2;SLC2A3;IDH1;LDLR;MTHFD2;LRP8;PLB1;BST1;LRP1;PDSS1;TCN2;NAMPT;NMNAT1;PARP9;NAXE;PARP4;COQ8B;HSP90AA1;MMADHC;NADK;ENPP2;GCH1;MTRR;MMAB;NMNAT3;COASY;ACO1;GSTO1;COQ2;TCN1;MOCS3;LRP12;LMBRD1;PPCS
R-HSA-6806003,Regulation of TP53 Expression and Degradation,0.057418273260687346,0.14886218993511535,0.08603481432177795,-0.4098332673990249,-1.411097762427956,34,SGK1;CCNA2;UBA52;TP53;RICTOR;ATM;AKT1;AKT3;MTOR;PHF20;CDK1;RPS27A;PRDM1;PDPK1;MDM2
R-HSA-199418,Negative regulation of the PI3K/AKT network,0.06548933038999265,0.16372332597498163,0.0751440930078969,0.3436035215641814,1.344295662378475,70,HGF;RHOG;PIK3AP1;MYD88;TGFA;KL;PIK3CB;RAC2;EGF;PTEN;IL1RAP;GRB2;VAV1;PIK3CD;PPP2R5A;MAPK3;FLT3;PDGFA
R-HSA-1483206,Glycerophospholipid biosynthesis,0.0727927927927928,0.1757067412239826,0.07035736141753197,0.31918476664262463,1.3022804448638274,89,PLBD1;DGAT2;LPCAT2;PCYT1A;PLB1;PGS1;PLA2G4A;GPAT4;MBOAT1;GPAT3;STARD10;PLD1;MBOAT7;PCTP;LPGAT1;CDS2;MBOAT2;AGPAT2;CHKA;HADHB
R-HSA-977225,Amyloid fiber formation,0.08944954128440367,0.20815527065527065,0.06514597434552191,0.3684161798378247,1.3263476772877498,47,H3C6;GSN;UBC;NCSTN;H2AC6;UBB;TGFBI;BACE1;TSPAN14;H2BC21;H3-3B;APH1B;SORL1;H2AZ1;LYZ;PSENEN
R-HSA-449836,Other interleukin signaling,0.09234673955486138,0.20815527065527065,0.06478337426056685,0.489907625295074,1.394243470036352,17,STXBP2;IL10RB;CSF3R;STX3;STX1A;CSF1
R-HSA-9616222,Transcriptional regulation of granulopoiesis,0.09515669515669516,0.20815527065527065,0.06285261734886684,0.3691708435897642,1.3209708743665869,45,CEBPB;SPI1;CEBPA;CSF3R;H3C6;IL6R;H2AC6;RARA;H2BC21;RUNX1;H3-3B;STAT3;TFDP2
R-HSA-975634,Retinoid metabolism and transport,0.10158602690222847,0.21548551161078766,0.06252454095011548,0.5266529772526972,1.3880781667981235,13,LDLR;LRP8;PLB1;LRP1
R-HSA-168638,NOD1/2 Signaling Pathway,0.11745607333842628,0.24182132746146584,0.05638232260215184,0.3832460536557767,1.3036414094181634,35,MAPK14;MAP2K6;CASP4;NOD2;UBC;UBB;MAPK13;CASP8
R-HSA-909733,Interferon alpha/beta signaling,0.12184602113435411,0.24369204226870822,0.05898283115096965,-0.3170912985207146,-1.2458559451340092,61,IFIT2;EGR1;IFIT1;IFI27;OAS2;OAS3;MX1;IFIT3;IFI6;UBA52
